ID,X12,X13,X14,X19,X20,X22,X27,X31,X35,X37,X43,X45,X46,X49,X50,X51,X58,X64,X68,X70,X71,X80,X81,X84,X85,X96,X98,X100,X101,X103,X114,X115,X116,X118,X119,X127,X129,X132,X133,X137,X139,X142,X144,X150,X151,X154,X155,X156,X157,X158,X161,X163,X164,X168,X171,X177,X178,X180,X181,X182,X186,X187,X189,X191,X194,X201,X202,X208,X209,X215,X218,X219,X220,X223,X224,X225,X234,X238,X241,X244,X246,X247,X250,X251,X256,X261,X265,X273,X275,X283,X285,X286,X294,X300,X304,X311,X313,X314,X316,X321,X324,X327,X329,X331,X334,X336,X337,X343,X348,X350,X351,X352,X354,X355,X356,X358,X360,X362,X363,X367,X368,X374,X375,X376,X377,parts,X0_ak,X0_ay,X0_f,X0_o,X0_t,X0_x,X0_y,X0_z,X1_aa,X1_b,X1_l,X1_r,X1_s,X1_v,X2_ae,X2_ai,X2_ak,X2_as,X2_m,X3_a,X3_c,X3_d,X3_f,X3_g,X5_d,X5_n,X5_q,X5_r,X5_s,X5_v,X5_w,X6_d,X6_g,X6_i,X6_j,X6_l,X8_e,X8_f,X8_i,X8_j,X8_n,X8_r,X8_s,pca_1,ica_1,pca_2,ica_2,pca_3,ica_3,pca_4,ica_4,pca_5,ica_5,pca_6,ica_6,pca_7,ica_7,pca_8,ica_8,pca_9,ica_9,pca_10,ica_10,pca_11,ica_11,pca_12,ica_12
31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.673150455593611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2835874976556458,-0.01985015318199701,-2.6980209756593347,0.008901717581847182,0.3393732274530743,0.015421314447151125,-0.5122344208455388,-0.007952569473862005,-0.2076336091965775,0.01160684305456952,-0.5037509404960648,0.011978152272179687,-0.10668707418722789,-0.02014775224022467,-0.6096982278903034,-0.008359273203555315,-0.30355596277787916,-0.0060590540907974975,1.385939281803018,0.006766673442150607,-0.24892798557097756,-0.004364015500147417,0.47692764698128537,0.01742237452951554
32,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,-0.7738339934362717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0556319747056904,-0.0023201044695204194,-2.434652484140765,0.00800402681501334,-0.5319435285902899,-0.006100797346493399,-0.36098395657389837,-0.013571923134759235,-0.16203527587986213,0.021048624054460684,1.390551129042657,-0.015020221755073403,0.31354797863424894,-0.027401258706401803,0.9998670805981139,-0.00899136179786812,-0.4267702322045096,-0.0027264025563994393,0.31183410485537133,0.006673583191476035,-0.3301820761957258,-0.003716429718705743,0.7685650806126708,-0.006467755621585922
34,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.7678513702620242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3914769088254086,0.011043334484234064,2.117769021782619,0.014210866550093949,-0.03485523286013801,-0.01816582626079558,0.5811799316555368,-0.01801010684395515,0.9625424795276463,0.013354171097695914,2.0797965917150263,0.02123851603975743,0.6092322607818875,0.023059497089831873,-1.7647519407701857,-0.011916814754663848,0.43518334933235486,0.003559069549294164,-0.15480964623898724,0.005134815114096991,-0.33911074773999045,0.03637428173521591,-0.30912659693091116,-0.0039595920757329985
36,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,-0.7738339934362717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0556319747056904,-0.0023201044695204194,-2.434652484140765,0.00800402681501334,-0.5319435285902899,-0.006100797346493399,-0.36098395657389837,-0.013571923134759235,-0.1620352758798621,0.021048624054460684,1.390551129042657,-0.015020221755073403,0.31354797863424877,-0.027401258706401803,0.999867080598113,-0.00899136179786812,-0.42677023220450877,-0.0027264025563994393,0.31183410485536933,0.006673583191476035,-0.33018207619573214,-0.003716429718705743,0.7685650806127055,-0.006467755621585922
37,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0.8963251505702156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6196865090097194,-0.009321568080222886,0.9316791709963457,-0.014573024967805567,-0.6302292913249468,-0.019055199436948878,0.8292685123012651,0.012217907459165461,-0.4494248891980354,-0.006408649631963317,-0.28312798321224336,0.0023755845730418683,0.05575254222549941,0.00747955737303432,-0.27283033478965163,0.01707441898068621,-0.6620283132205389,-0.0070970609770251184,-1.0142861044537543,0.006453897849332635,-0.7570729144935027,-0.00614687188825301,-0.021462391162547476,-0.017046142713696453
38,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.7738339934362717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386166534625177,-0.009419556019244667,-2.479369617992349,0.013188503173812935,-1.8216121745016243,-0.003210056568628666,-1.467540230810809,-0.02665414836424365,-0.9548851604428717,0.013939482397860482,1.192835656281859,0.01251671588489551,0.2866847747296215,-0.019692769077733395,-0.6890800463623117,0.019175488823961303,-0.9502305191825352,-0.01978065117454122,0.5793218589571242,0.0004055037578091394,-0.6148325692269385,-0.007819290301851894,-0.29647066452285653,-0.008458447142953511
39,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,-0.7738339934362717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0556319747056904,-0.0023201044695204194,-2.434652484140765,0.00800402681501334,-0.5319435285902899,-0.006100797346493399,-0.36098395657389837,-0.013571923134759235,-0.16203527587986208,0.021048624054460684,1.390551129042657,-0.015020221755073403,0.3135479786342488,-0.027401258706401803,0.9998670805981137,-0.00899136179786812,-0.4267702322045079,-0.0027264025563994393,0.3118341048553693,0.006673583191476035,-0.33018207619572876,-0.003716429718705743,0.7685650806126878,-0.006467755621585922
40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.9300980162099937,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3350003552305284,0.004696362951526328,-1.618336532106637,-0.02528159985309983,2.3037615901930426,0.0008850167678264128,-0.39868001330475855,0.013463496912667239,1.0076746778166805,0.026385199803919897,-1.1251566500554377,0.013037169552769576,0.6729667527046324,0.010906371563277211,-0.6675711785184624,-0.011155081874326235,1.036945107459454,0.01599463019413298,-1.0898794729146921,-0.003297803165487466,-0.19401918181315964,-0.011012825761177398,0.4554925152763678,0.016512212756667546
44,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.5109038096456416,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3545525023434777,-0.002043310181517136,2.0793040412571293,0.008234248148035484,-1.6461708955530172,-0.014985003016471408,-0.3760466264002648,-0.003412040521389969,-1.917987955766493,-0.009091884519200774,-0.5262081777035733,-0.016741770049330494,0.2037842748842292,0.019536795719753124,-0.42614585712499653,0.01694112611764438,0.718923794762222,-0.004261704682545152,-0.3143003296918108,-0.004839291581644798,0.5661737068730329,0.00017362307220882732,0.3519742003472032,0.02504687400682699
47,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.516886432819889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5173257272729443,-0.002985778395442271,-1.8986613613736785,0.009233231465906284,-1.4483772680290918,-0.0035508377507711244,-0.07373080650302771,-0.006246844903430485,-1.1364472349946098,0.021377593676657685,0.9089766432234302,-0.008191661207667032,1.1454411061756418,-0.013180905913813108,-0.1782658185741362,0.015263462503850592,0.08803912996052933,-0.0191087946537204,0.47415241869033065,-0.0015801923689260507,-0.01579520473546996,0.00467261633651052,0.23465162388821878,0.005279993528280063
48,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0.6393775899538329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4771684622290077,-0.023610477973763245,1.893531389694993,0.006419352649586444,-2.1637274400964754,-0.01804794993213653,0.3755001708339671,0.01610610365610969,-1.0920189562041327,-0.0017325073569626104,-1.6005929628627742,-0.013891733666878868,0.7618002842398308,0.017300444264669302,-0.6778287120058332,0.01880085355418072,0.4496803037104861,0.0029570572364263376,-0.24661450098833648,-0.005509303719599088,0.1758804000718479,0.0010820675984609706,0.9825331788635017,0.023651010315370615
49,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.6453602131280803,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025579761278845026,0.004396529566851115,-0.6751539802418756,-0.03128624208245187,1.941016509218918,-0.02008911134543865,0.6746531148367783,0.016476823320353415,-0.17269204468202637,-0.017320272584219254,-1.3389952924288613,-0.004720595992727996,-0.9267061214408518,-0.007352006022965414,0.9987328034302043,-0.021661616308315253,-0.8712045571722321,0.00541664777661442,-1.888527332769775,-0.004864175221817599,0.34738566942466637,-0.027404369796031326,0.40620628199170145,-3.4399575613503064e-05
50,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-0.7738339934362717,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.017286584581484,-0.005532353545332327,-1.473065546136157,0.010374477541385941,0.2229213238856325,0.024448717525515678,-0.9391268011891498,-0.0014176838724577574,0.6287953694156577,-0.016539604677256813,-1.2028472304395126,-0.002821915936533369,-1.1335789512968972,-0.024091354371049492,1.1350223592505286,-0.01465858533617828,-0.4867990708721619,0.011185689687033745,1.0792181352060062,-0.009575874911802059,0.7564810755647079,-0.01564804923354683,0.02572518189768109,0.007802076338895894
52,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.0029913115871237194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.9177861694798257,0.013819771902010372,1.851282929765907,0.01717668257254282,0.5299264110936565,0.02149758423672937,-0.5564709837360152,-0.014513504818888398,0.0041620571337354665,-0.012689536230750994,-0.07262101950956419,0.005383610659621335,-0.7823444454125471,0.01786851721423987,-1.0542007522714494,-0.0073210011821347055,1.6418473958233917,0.011800173428408408,1.2259328452463818,-0.0019600742761447533,1.2058794621903772,0.023439916696655322,-0.2874446899667969,0.0368528766163953
54,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,-0.516886432819889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7154270252353689,-0.009583556864780383,-1.8764116726936053,0.005184413375686965,-0.3891322390622074,-0.008424388129293345,-0.29719830281761017,-0.009616807219728105,-0.42651150651660047,0.022409790526688123,1.2046921662060441,-0.028992524371139375,0.9588883474200469,-0.025398351455624982,1.509396204889588,-0.012694061881610564,-0.7065322386871514,-0.006457400596661241,0.2525772433654046,-0.0004883752533928203,-0.1158132158933587,-0.004552832642589454,1.1299535166794223,-0.008540040849209526
60,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.38243002933745024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3629081247698946,-0.007254403597128655,1.4431004198334647,0.005411941336561599,-2.0794958571891056,-0.019242602695574176,0.47289899686900566,0.01340744540554467,-1.5951529782049192,-0.0045635101285623125,-1.1408584228857832,-0.017400168740748158,0.3831577371498008,0.014420432284599122,-0.3229880515741911,0.02031684048360607,0.8050625343738785,-0.0005731682856548671,-0.5254749492101265,-0.0023268618451204115,0.3684918877376517,-0.0015509534088840404,0.6698000114575448,0.0256989460564228
61,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.13146509189531505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8868867118978385,0.002837147532694505,-2.277294740666071,-0.01834517196330225,0.4352760060820273,0.015841769590429072,-1.0199568690423673,-0.020374055217672712,-0.43075591540503716,0.01569698016298445,1.5682486805020548,-0.005672773722534585,0.31571825352216937,-0.020430824904042355,-0.5806531323212335,0.019459954762916114,0.2575753700468481,-0.010187329430236619,0.6524183882752242,-0.006311625893360745,0.7666123263282131,0.014171450087440925,0.2762494588955117,0.00586962917409611
62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.3884126525116977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11498838633081992,0.010127713148041038,-0.13359658769975857,-0.019769601337191287,1.0404169760523823,-0.01744118755123738,2.4185065919896354,0.024013584088620366,-0.15278000483393048,-0.013710572494969946,-0.45213661856789983,-0.004714923609385455,-0.5313493255671816,-0.006721890553002341,0.3202189380113446,-0.013040241080857598,-0.08941947073611518,-0.0017377490160268726,-1.0843024479696532,0.0023349053232436276,0.6113838022954263,0.004430283513027733,0.295124364281621,0.006374595164530109
66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.8963251505702156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.803517988681469,0.013099530427829879,1.0101677113454635,-0.0157309614796976,-0.15446190270527865,-0.007380004705259944,1.668757405515329,0.019614917649141903,-0.884397010338116,-0.011193029875294185,-0.12171414527867772,-0.004169482133031104,-0.007442538159441597,0.010572904506730825,-0.2150930543176377,0.020378427905290805,0.5430336059049069,-0.011891458598966127,-0.7721697585962156,0.004089845277320926,0.21678050238335228,0.00739881623108983,-0.4522389346343757,-0.00045719086388389395
67,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.0029913115871237194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.9177861694798257,0.013819771902010372,1.851282929765907,0.01717668257254282,0.5299264110936565,0.02149758423672937,-0.5564709837360152,-0.014513504818888398,0.0041620571337354665,-0.012689536230750994,-0.07262101950956419,0.005383610659621335,-0.7823444454125471,0.01786851721423987,-1.0542007522714494,-0.0073210011821347055,1.6418473958233917,0.011800173428408408,1.2259328452463818,-0.0019600742761447533,1.2058794621903772,0.023439916696655322,-0.2874446899667969,0.0368528766163953
